AphiaID	url	scientificname	authority	status	unacceptreason	taxonRankID	rank	valid_AphiaID	valid_name	valid_authority	parentNameUsageID	kingdom	phylum	class	order	family	genus	citation	lsid	isMarine	isBrackish	isFreshwater	isTerrestrial	isExtinct	match_type	modified	id	tool
137742	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137742	Cardita	Bruguière, 1792	accepted	NA	180	Genus	137742	Cardita	Bruguière, 1792	510697	Animalia	Mollusca	Bivalvia	Carditida	Carditidae	Cardita	MolluscaBase eds. (2021). MolluscaBase. Cardita Bruguière, 1792. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=137742 on 2021-01-19	urn:lsid:marinespecies.org:taxname:137742	1	0	0	0	0	exact	2020-01-09T08:10:12.543Z	52615	EXTRACT
138323	http://www.marinespecies.org/aphia.php?p=taxdetails&id=138323	Pecten	O. F. Müller, 1776	accepted	NA	180	Genus	138323	Pecten	O. F. Müller, 1776	393858	Animalia	Mollusca	Bivalvia	Pectinida	Pectinidae	Pecten	MolluscaBase eds. (2021). MolluscaBase. Pecten O. F. Müller, 1776. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=138323 on 2021-01-19	urn:lsid:marinespecies.org:taxname:138323	1	0	0	0	0	exact	2019-11-15T16:45:32.920Z	6578	EXTRACT
137734	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137734	Cardium	Linnaeus, 1758	accepted	NA	180	Genus	137734	Cardium	Linnaeus, 1758	382144	Animalia	Mollusca	Bivalvia	Cardiida	Cardiidae	Cardium	MolluscaBase eds. (2021). MolluscaBase. Cardium Linnaeus, 1758. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=137734 on 2021-01-19	urn:lsid:marinespecies.org:taxname:137734	1	NA	NA	NA	0	exact	2018-09-26T05:55:17.187Z	268263	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	1785716	EXTRACT
20391	http://www.marinespecies.org/aphia.php?p=taxdetails&id=20391	Polymorphus	Lühe, 1911	accepted	NA	180	Genus	20391	Polymorphus	Lühe, 1911	20307	Animalia	Acanthocephala	Palaeacanthocephala	Polymorphida	Polymorphidae	Polymorphus	Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Polymorphus Lühe, 1911. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=20391 on 2021-01-19	urn:lsid:marinespecies.org:taxname:20391	1	1	1	1	NA	exact	2020-05-14T14:50:34.410Z	60540	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	9822	EXTRACT
138262	http://www.marinespecies.org/aphia.php?p=taxdetails&id=138262	Nucula	Lamarck, 1799	accepted	NA	180	Genus	138262	Nucula	Lamarck, 1799	204	Animalia	Mollusca	Bivalvia	Nuculida	Nuculidae	Nucula	MolluscaBase eds. (2021). MolluscaBase. Nucula Lamarck, 1799. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=138262 on 2021-01-19	urn:lsid:marinespecies.org:taxname:138262	1	NA	NA	NA	NA	exact	2012-06-18T20:41:14.700Z	47128	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	315782	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	1799495	EXTRACT
123384	http://www.marinespecies.org/aphia.php?p=taxdetails&id=123384	Echinocyamus	van Phelsum, 1774	accepted	NA	180	Genus	123384	Echinocyamus	van Phelsum, 1774	123159	Animalia	Echinodermata	Echinoidea	Clypeasteroida	Fibulariidae	Echinocyamus	Kroh, A.; Mooi, R. (2021). World Echinoidea Database. Echinocyamus van Phelsum, 1774. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=123384 on 2021-01-19	urn:lsid:marinespecies.org:taxname:123384	1	0	0	0	0	exact	2019-03-18T13:06:35.273Z	337425	EXTRACT
1066	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1066	Crustacea	Brünnich, 1772	accepted	NA	40	Subphylum	1066	Crustacea	Brünnich, 1772	1065	Animalia	Arthropoda	NA	NA	NA	NA	WoRMS (2021). Crustacea. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1066 on 2021-01-19	urn:lsid:marinespecies.org:taxname:1066	1	1	1	1	NA	exact	2015-05-05T09:47:59.543Z	6657	EXTRACT
143999	http://www.marinespecies.org/aphia.php?p=taxdetails&id=143999	Codium	Stackhouse, 1797	accepted	NA	180	Genus	143999	Codium	Stackhouse, 1797	143689	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Codiaceae	Codium	Guiry, M.D. & Guiry, G.M. (2021). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Codium Stackhouse, 1797. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=143999 on 2021-01-19	urn:lsid:marinespecies.org:taxname:143999	1	NA	NA	NA	NA	exact	2012-07-04T13:40:04.623Z	3132	EXTRACT
148128	http://www.marinespecies.org/aphia.php?p=taxdetails&id=148128	Tortus	Korotkevich, 1971	accepted	NA	180	Genus	148128	Tortus	Korotkevich, 1971	1416266	Animalia	Nemertea	Hoplonemertea	Monostilifera	Neesidae	Tortus	Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Tortus Korotkevich, 1971. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=148128 on 2021-01-19	urn:lsid:marinespecies.org:taxname:148128	1	0	0	0	0	exact	2020-01-21T16:39:41.300Z	1684138	EXTRACT
138533	http://www.marinespecies.org/aphia.php?p=taxdetails&id=138533	Tellina	Linnaeus, 1758	accepted	NA	180	Genus	138533	Tellina	Linnaeus, 1758	225468	Animalia	Mollusca	Bivalvia	Cardiida	Tellinidae	Tellina	MolluscaBase eds. (2021). MolluscaBase. Tellina Linnaeus, 1758. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=138533 on 2021-01-19	urn:lsid:marinespecies.org:taxname:138533	1	NA	NA	NA	NA	exact	2018-07-14T05:03:34.340Z	59234	EXTRACT
141650	http://www.marinespecies.org/aphia.php?p=taxdetails&id=141650	Thracia pubescens	(Pulteney, 1799)	accepted	NA	220	Species	141650	Thracia pubescens	(Pulteney, 1799)	138549	Animalia	Mollusca	Bivalvia	NA	Thraciidae	Thracia	MolluscaBase eds. (2021). MolluscaBase. Thracia pubescens (Pulteney, 1799). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=141650 on 2021-01-19	urn:lsid:marinespecies.org:taxname:141650	1	NA	NA	NA	NA	exact	2004-12-21T15:54:05Z	228491	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	314295	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	4456	EXTRACT
159158	http://www.marinespecies.org/aphia.php?p=taxdetails&id=159158	Anser	Brisson, 1760	accepted	NA	180	Genus	159158	Anser	Brisson, 1760	136973	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anser	WoRMS (2021). Anser Brisson, 1760. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=159158 on 2021-01-19	urn:lsid:marinespecies.org:taxname:159158	1	1	1	1	NA	exact	2017-10-02T08:42:01.653Z	8842	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	34735	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	52624	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	9682	EXTRACT
138760	http://www.marinespecies.org/aphia.php?p=taxdetails&id=138760	Aporrhais pespelecani	(Linnaeus, 1758)	accepted	NA	220	Species	138760	Aporrhais pespelecani	(Linnaeus, 1758)	137656	Animalia	Mollusca	Gastropoda	Littorinimorpha	Aporrhaidae	Aporrhais	MolluscaBase eds. (2021). MolluscaBase. Aporrhais pespelecani (Linnaeus, 1758). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=138760 on 2021-01-19	urn:lsid:marinespecies.org:taxname:138760	1	NA	NA	NA	NA	exact	2004-12-21T15:54:05Z	387443	EXTRACT
137760	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137760	Cerithium	Bruguière, 1789	accepted	NA	180	Genus	137760	Cerithium	Bruguière, 1789	225178	Animalia	Mollusca	Gastropoda	[unassigned] Caenogastropoda	Cerithiidae	Cerithium	MolluscaBase eds. (2021). MolluscaBase. Cerithium Bruguière, 1789. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=137760 on 2021-01-19	urn:lsid:marinespecies.org:taxname:137760	1	1	NA	NA	NA	exact	2015-07-05T21:41:11.790Z	145869	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	30079	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	315782	EXTRACT
857264	http://www.marinespecies.org/aphia.php?p=taxdetails&id=857264	Elliptio arca	(Conrad, 1834)	accepted	NA	220	Species	857264	Elliptio arca	(Conrad, 1834)	160339	Animalia	Mollusca	Bivalvia	Unionida	Unionidae	Elliptio	MolluscaBase eds. (2021). MolluscaBase. Elliptio arca (Conrad, 1834). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=857264 on 2021-01-19	urn:lsid:marinespecies.org:taxname:857264	0	0	1	0	NA	exact	2015-10-16T11:46:27.003Z	301908	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	1085721	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	1125909	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	160902	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	2026881	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	208291	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	2662394	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	516795	EXTRACT
427253	http://www.marinespecies.org/aphia.php?p=taxdetails&id=427253	Ephelota truncata	Fraipont, 1878	accepted	NA	220	Species	427253	Ephelota truncata	Fraipont, 1878	172362	Chromista	Ciliophora	Phyllopharyngea	Exogenida	Ephelotidae	Ephelota	Xu, K.; Agatha, S. & Dolan, J. (2021). World Ciliophora Database. Ephelota truncata Fraipont, 1878. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=427253 on 2021-01-19	urn:lsid:marinespecies.org:taxname:427253	1	0	0	0	NA	exact	2009-11-16T12:53:55.823Z	543858	EXTRACT
147805	http://www.marinespecies.org/aphia.php?p=taxdetails&id=147805	Crania	Retzius, 1781	accepted	NA	180	Genus	147805	Crania	Retzius, 1781	104024	Animalia	Brachiopoda	Craniata	Craniida	Craniidae	Crania	WoRMS (2021). Crania Retzius, 1781&nbsp;&#8224;. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=147805 on 2021-01-19	urn:lsid:marinespecies.org:taxname:147805	1	NA	NA	NA	1	exact	2016-02-02T06:29:01.230Z	317944	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	1291387	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	1417422	EXTRACT
993634	http://www.marinespecies.org/aphia.php?p=taxdetails&id=993634	Rattus norvegicus	(Berkenhout, 1759)	accepted	NA	220	Species	993634	Rattus norvegicus	(Berkenhout, 1759)	993633	Animalia	Chordata	Mammalia	Rodentia	Muridae	Rattus	WoRMS (2021). Rattus norvegicus (Berkenhout, 1759). Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=993634 on 2021-01-19	urn:lsid:marinespecies.org:taxname:993634	0	0	0	1	NA	exact	2017-05-30T13:14:47.327Z	10116	EXTRACT
137803	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137803	Columbella	Lamarck, 1799	accepted	NA	180	Genus	137803	Columbella	Lamarck, 1799	23009	Animalia	Mollusca	Gastropoda	Neogastropoda	Columbellidae	Columbella	MolluscaBase eds. (2021). MolluscaBase. Columbella Lamarck, 1799. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=137803 on 2021-01-19	urn:lsid:marinespecies.org:taxname:137803	1	NA	NA	NA	NA	exact	2017-10-07T15:40:33.413Z	1665551	EXTRACT
137760	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137760	Cerithium	Bruguière, 1789	accepted	NA	180	Genus	137760	Cerithium	Bruguière, 1789	225178	Animalia	Mollusca	Gastropoda	[unassigned] Caenogastropoda	Cerithiidae	Cerithium	MolluscaBase eds. (2021). MolluscaBase. Cerithium Bruguière, 1789. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=137760 on 2021-01-19	urn:lsid:marinespecies.org:taxname:137760	1	1	NA	NA	NA	exact	2015-07-05T21:41:11.790Z	145869	EXTRACT
138125	http://www.marinespecies.org/aphia.php?p=taxdetails&id=138125	Lima	Bruguière, 1797	accepted	NA	180	Genus	138125	Lima	Bruguière, 1797	1778	Animalia	Mollusca	Bivalvia	Limida	Limidae	Lima	MolluscaBase eds. (2021). MolluscaBase. Lima Bruguière, 1797. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=138125 on 2021-01-19	urn:lsid:marinespecies.org:taxname:138125	1	NA	NA	NA	NA	exact	2018-10-20T11:57:08.440Z	102304	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	178984	EXTRACT
138125	http://www.marinespecies.org/aphia.php?p=taxdetails&id=138125	Lima	Bruguière, 1797	accepted	NA	180	Genus	138125	Lima	Bruguière, 1797	1778	Animalia	Mollusca	Bivalvia	Limida	Limidae	Lima	MolluscaBase eds. (2021). MolluscaBase. Lima Bruguière, 1797. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=138125 on 2021-01-19	urn:lsid:marinespecies.org:taxname:138125	1	NA	NA	NA	NA	exact	2018-10-20T11:57:08.440Z	102304	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	178984	EXTRACT
138196	http://www.marinespecies.org/aphia.php?p=taxdetails&id=138196	Murex	Linnaeus, 1758	accepted	NA	180	Genus	138196	Murex	Linnaeus, 1758	225315	Animalia	Mollusca	Gastropoda	Neogastropoda	Muricidae	Murex	MolluscaBase eds. (2021). MolluscaBase. Murex Linnaeus, 1758. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=138196 on 2021-01-19	urn:lsid:marinespecies.org:taxname:138196	1	NA	NA	NA	NA	exact	2015-07-25T17:43:41.203Z	57630	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	13736	EXTRACT
138240	http://www.marinespecies.org/aphia.php?p=taxdetails&id=138240	Natica	Scopoli, 1777	accepted	NA	180	Genus	138240	Natica	Scopoli, 1777	411695	Animalia	Mollusca	Gastropoda	Littorinimorpha	Naticidae	Natica	MolluscaBase eds. (2021). MolluscaBase. Natica Scopoli, 1777. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=138240 on 2021-01-19	urn:lsid:marinespecies.org:taxname:138240	1	NA	NA	NA	NA	exact	2017-09-11T13:29:47.423Z	208832	EXTRACT
138012	http://www.marinespecies.org/aphia.php?p=taxdetails&id=138012	Emarginula	Lamarck, 1801	accepted	NA	180	Genus	138012	Emarginula	Lamarck, 1801	224510	Animalia	Mollusca	Gastropoda	Lepetellida	Fissurellidae	Emarginula	MolluscaBase eds. (2021). MolluscaBase. Emarginula Lamarck, 1801. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=138012 on 2021-01-19	urn:lsid:marinespecies.org:taxname:138012	1	0	0	0	0	exact	2019-10-31T07:43:55.943Z	225312	EXTRACT
160336	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160336	Lottia	Gray, 1833	accepted	NA	180	Genus	160336	Lottia	Gray, 1833	411586	Animalia	Mollusca	Gastropoda	NA	Lottiidae	Lottia	MolluscaBase eds. (2021). MolluscaBase. Lottia Gray, 1833. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=160336 on 2021-01-19	urn:lsid:marinespecies.org:taxname:160336	1	0	0	0	0	exact	2020-03-29T04:58:34.077Z	72691	EXTRACT
137779	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137779	Chiton	Linnaeus, 1758	accepted	NA	180	Genus	137779	Chiton	Linnaeus, 1758	151207	Animalia	Mollusca	Polyplacophora	Chitonida	Chitonidae	Chiton	MolluscaBase eds. (2021). MolluscaBase. Chiton Linnaeus, 1758. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=137779 on 2021-01-19	urn:lsid:marinespecies.org:taxname:137779	1	0	0	0	NA	exact	2019-09-26T10:02:06.533Z	256107	EXTRACT
123281	http://www.marinespecies.org/aphia.php?p=taxdetails&id=123281	Asterina	Nardo, 1834	accepted	NA	180	Genus	123281	Asterina	Nardo, 1834	123133	Animalia	Echinodermata	Asteroidea	Valvatida	Asterinidae	Asterina	Mah, C.L. (2021). World Asteroidea Database. Asterina Nardo, 1834. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=123281 on 2021-01-19	urn:lsid:marinespecies.org:taxname:123281	1	0	0	0	0	exact	2008-12-08T02:38:14.070Z	7593	EXTRACT
123281	http://www.marinespecies.org/aphia.php?p=taxdetails&id=123281	Asterina	Nardo, 1834	accepted	NA	180	Genus	123281	Asterina	Nardo, 1834	123133	Animalia	Echinodermata	Asteroidea	Valvatida	Asterinidae	Asterina	Mah, C.L. (2021). World Asteroidea Database. Asterina Nardo, 1834. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=123281 on 2021-01-19	urn:lsid:marinespecies.org:taxname:123281	1	0	0	0	0	exact	2008-12-08T02:38:14.070Z	859380	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	72718	EXTRACT
123386	http://www.marinespecies.org/aphia.php?p=taxdetails&id=123386	Echinus	Linnaeus, 1758	accepted	NA	180	Genus	123386	Echinus	Linnaeus, 1758	123160	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Echinus	Kroh, A.; Mooi, R. (2021). World Echinoidea Database. Echinus Linnaeus, 1758. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=123386 on 2021-01-19	urn:lsid:marinespecies.org:taxname:123386	1	0	0	0	0	exact	2020-05-08T12:20:04.110Z	7647	EXTRACT
123384	http://www.marinespecies.org/aphia.php?p=taxdetails&id=123384	Echinocyamus	van Phelsum, 1774	accepted	NA	180	Genus	123384	Echinocyamus	van Phelsum, 1774	123159	Animalia	Echinodermata	Echinoidea	Clypeasteroida	Fibulariidae	Echinocyamus	Kroh, A.; Mooi, R. (2021). World Echinoidea Database. Echinocyamus van Phelsum, 1774. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=123384 on 2021-01-19	urn:lsid:marinespecies.org:taxname:123384	1	0	0	0	0	exact	2019-03-18T13:06:35.273Z	337425	EXTRACT
111435	http://www.marinespecies.org/aphia.php?p=taxdetails&id=111435	Myriapora truncata	(Pallas, 1766)	accepted	NA	220	Species	111435	Myriapora truncata	(Pallas, 1766)	110949	Animalia	Bryozoa	Gymnolaemata	Cheilostomatida	Myriaporidae	Myriapora	Bock, P.; Gordon, D. (2021). World List of Bryozoa. Myriapora truncata (Pallas, 1766). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=111435 on 2021-01-19	urn:lsid:marinespecies.org:taxname:111435	1	0	0	0	NA	exact	2005-02-01T08:42:39.233Z	475381	EXTRACT
439470	http://www.marinespecies.org/aphia.php?p=taxdetails&id=439470	Naxia	Latreille, 1825	accepted	NA	180	Genus	439470	Naxia	Latreille, 1825	148435	Animalia	Arthropoda	Malacostraca	Decapoda	Majidae	Naxia	WoRMS (2021). Naxia Latreille, 1825. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=439470 on 2021-01-19	urn:lsid:marinespecies.org:taxname:439470	1	NA	NA	NA	NA	exact	2016-06-07T06:26:06.853Z	399042	EXTRACT
138323	http://www.marinespecies.org/aphia.php?p=taxdetails&id=138323	Pecten	O. F. Müller, 1776	accepted	NA	180	Genus	138323	Pecten	O. F. Müller, 1776	393858	Animalia	Mollusca	Bivalvia	Pectinida	Pectinidae	Pecten	MolluscaBase eds. (2021). MolluscaBase. Pecten O. F. Müller, 1776. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=138323 on 2021-01-19	urn:lsid:marinespecies.org:taxname:138323	1	0	0	0	0	exact	2019-11-15T16:45:32.920Z	6578	EXTRACT
204762	http://www.marinespecies.org/aphia.php?p=taxdetails&id=204762	Modiola	Lamarck, 1801	unaccepted	an incorrect subsequent spelling of Modiolus Lamarck, 1799	180	Genus	138223	Modiolus	Lamarck, 1799	211	Animalia	Mollusca	Bivalvia	Mytilida	Mytilidae	Modiola	MolluscaBase eds. (2021). MolluscaBase. Modiola Lamarck, 1801. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=204762 on 2021-01-19	urn:lsid:marinespecies.org:taxname:204762	1	0	0	0	0	exact	2020-08-16T08:48:01.310Z	217318	EXTRACT
140103	http://www.marinespecies.org/aphia.php?p=taxdetails&id=140103	Hiatella arctica	(Linnaeus, 1767)	accepted	NA	220	Species	140103	Hiatella arctica	(Linnaeus, 1767)	138068	Animalia	Mollusca	Bivalvia	Adapedonta	Hiatellidae	Hiatella	MolluscaBase eds. (2021). MolluscaBase. Hiatella arctica (Linnaeus, 1767). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=140103 on 2021-01-19	urn:lsid:marinespecies.org:taxname:140103	1	NA	NA	NA	0	exact	2015-01-16T10:00:55.430Z	120431	EXTRACT
469942	http://www.marinespecies.org/aphia.php?p=taxdetails&id=469942	Margaretta barbata	(Lamarck, 1816)	accepted	NA	220	Species	469942	Margaretta barbata	(Lamarck, 1816)	110937	Animalia	Bryozoa	Gymnolaemata	Cheilostomatida	Margarettidae	Margaretta	Bock, P.; Gordon, D. (2021). World List of Bryozoa. Margaretta barbata (Lamarck, 1816). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=469942 on 2021-01-19	urn:lsid:marinespecies.org:taxname:469942	1	0	0	0	0	exact	2020-01-18T08:51:01.770Z	1072074	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	1524276	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	1898896	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	2563392	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	278508	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	433048	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	496599	EXTRACT
241291	http://www.marinespecies.org/aphia.php?p=taxdetails&id=241291	Metapenaeopsis barbata	(De Haan, 1844 [in De Haan, 1833-1850])	accepted	NA	220	Species	241291	Metapenaeopsis barbata	(De Haan, 1844 [in De Haan, 1833-1850])	106817	Animalia	Arthropoda	Malacostraca	Decapoda	Penaeidae	Metapenaeopsis	WoRMS (2021). Metapenaeopsis barbata (De Haan, 1844 [in De Haan, 1833-1850]). Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=241291 on 2021-01-19	urn:lsid:marinespecies.org:taxname:241291	1	NA	0	0	NA	exact	2019-06-21T10:08:45.690Z	84688	EXTRACT
137742	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137742	Cardita	Bruguière, 1792	accepted	NA	180	Genus	137742	Cardita	Bruguière, 1792	510697	Animalia	Mollusca	Bivalvia	Carditida	Carditidae	Cardita	MolluscaBase eds. (2021). MolluscaBase. Cardita Bruguière, 1792. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=137742 on 2021-01-19	urn:lsid:marinespecies.org:taxname:137742	1	0	0	0	0	exact	2020-01-09T08:10:12.543Z	52615	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	2291032	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	7434	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	98290	EXTRACT
138648	http://www.marinespecies.org/aphia.php?p=taxdetails&id=138648	Venus	Linnaeus, 1758	accepted	NA	180	Genus	138648	Venus	Linnaeus, 1758	243	Animalia	Mollusca	Bivalvia	Venerida	Veneridae	Venus	MolluscaBase eds. (2021). MolluscaBase. Venus Linnaeus, 1758. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=138648 on 2021-01-19	urn:lsid:marinespecies.org:taxname:138648	1	NA	NA	NA	NA	exact	2019-07-28T01:47:35.183Z	55714	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	60908	EXTRACT
204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	204	75229	EXTRACT
